YEAR,DISTRICT,TRAFFIC_AREAS,STREET_NO,TIME_SHARING,AREA,S_ROADSIDE_HELP,S_ROADSIDE_POLICE,S_ROADSIDE_UNLOAD,S_OUTSIDE_HELP,S_OUTSIDE_POLICE,S_OUTSIDE_UNLOAD,D_ROADSIDE_HELP,D_ROADSIDE_POLICE,D_ROADSIDE_UNLOAD,D_OUTSIDE_HELP,D_OUTSIDE_POLICE,D_OUTSIDE_UNLOAD,LAND_AREA_ID,LAND_AREA,S-Parent pick-up,D-Parent pick-up
110,6,1,4,17,6001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,4,18,6001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,4,19,6001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,4,20,6001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,4,21,6001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,5,9,6001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,5,10,6001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,5,11,6001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,5,12,6001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,5,13,6001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,5,17,6001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,5,18,6001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,5,19,6001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,5,20,6001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,5,21,6001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,6,9,6001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,6,10,6001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,6,11,6001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,6,12,6001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,6,13,6001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,6,17,6001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,6,18,6001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,6,19,6001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,6,20,6001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,6,21,6001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,7,9,6001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,7,10,6001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,7,11,6001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,7,12,6001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,7,13,6001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,7,17,6001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,7,18,6001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,7,19,6001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,7,20,6001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,7,21,6001007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,8,9,6001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,8,10,6001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,8,11,6001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,8,12,6001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,8,13,6001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,8,17,6001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,8,18,6001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,8,19,6001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,8,20,6001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,8,21,6001008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,9,9,6001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,9,10,6001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,9,11,6001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,9,12,6001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,9,13,6001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,9,17,6001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,9,18,6001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,9,19,6001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,9,20,6001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,9,21,6001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,10,9,6001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,10,10,6001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,10,11,6001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,10,12,6001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,10,13,6001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,10,17,6001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,10,18,6001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,10,19,6001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,10,20,6001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,1,10,21,6001010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,1,9,6002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,1,10,6002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,1,11,6002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,1,12,6002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,1,13,6002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,1,17,6002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,1,18,6002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,1,19,6002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,1,20,6002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,1,21,6002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,2,9,6002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,2,10,6002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,2,11,6002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,2,12,6002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,2,13,6002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,2,17,6002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,2,18,6002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,2,19,6002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,2,20,6002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,2,21,6002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,3,9,6002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,3,10,6002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,3,11,6002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,3,12,6002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,3,13,6002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,3,17,6002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,3,18,6002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,3,19,6002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,3,20,6002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,3,21,6002003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,4,9,6002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,4,10,6002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,4,11,6002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,4,12,6002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,4,13,6002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,4,17,6002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,4,18,6002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,4,19,6002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,4,20,6002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,4,21,6002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,5,9,6002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,5,10,6002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,5,11,6002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,5,12,6002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,5,13,6002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,5,17,6002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,5,18,6002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,5,19,6002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,5,20,6002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,5,21,6002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,6,9,6002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,6,10,6002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,6,11,6002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,6,12,6002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,6,13,6002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,6,17,6002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,6,18,6002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,6,19,6002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,6,20,6002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,6,21,6002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,7,9,6002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,7,10,6002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,7,11,6002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,7,12,6002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,7,13,6002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,7,17,6002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,7,18,6002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,7,19,6002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,7,20,6002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,7,21,6002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,8,9,6002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,8,10,6002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,8,11,6002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,8,12,6002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,8,13,6002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,8,17,6002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,8,18,6002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,8,19,6002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,8,20,6002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,8,21,6002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,9,9,6002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,9,10,6002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,9,11,6002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,9,12,6002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,9,13,6002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,9,17,6002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,9,18,6002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,9,19,6002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,9,20,6002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,9,21,6002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,10,9,6002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,10,10,6002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,10,11,6002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,10,12,6002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,10,13,6002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,10,17,6002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,10,18,6002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,10,19,6002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,10,20,6002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,10,21,6002010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,11,9,6002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,11,10,6002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,11,11,6002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,11,12,6002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,11,13,6002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,11,17,6002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,11,18,6002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,11,19,6002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,11,20,6002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,11,21,6002011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,12,9,6002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,12,10,6002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,12,11,6002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,12,12,6002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,12,13,6002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,12,17,6002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,12,18,6002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,12,19,6002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,12,20,6002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,12,21,6002012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,13,9,6002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,13,10,6002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,13,11,6002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,13,12,6002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,13,13,6002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,13,17,6002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,13,18,6002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,13,19,6002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,13,20,6002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,13,21,6002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,14,9,6002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,14,10,6002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,14,11,6002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,14,12,6002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,14,13,6002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,14,17,6002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,14,18,6002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,14,19,6002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,14,20,6002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,14,21,6002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,15,9,6002015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,15,10,6002015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,15,11,6002015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,15,12,6002015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,15,13,6002015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,15,17,6002015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,15,18,6002015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,15,19,6002015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,15,20,6002015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,15,21,6002015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,16,9,6002016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,16,10,6002016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,16,11,6002016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,16,12,6002016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,16,13,6002016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,16,17,6002016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,16,18,6002016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,16,19,6002016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,16,20,6002016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,16,21,6002016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,17,9,6002017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,17,10,6002017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,17,11,6002017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,17,12,6002017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,17,13,6002017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,17,17,6002017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,17,18,6002017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,17,19,6002017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,17,20,6002017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,17,21,6002017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,18,9,6002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,18,10,6002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,18,11,6002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,18,12,6002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,18,13,6002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,18,17,6002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,18,18,6002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,18,19,6002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,18,20,6002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,18,21,6002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,19,9,6002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,19,10,6002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,19,11,6002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,19,12,6002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,19,13,6002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,19,17,6002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,19,18,6002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,19,19,6002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,19,20,6002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,19,21,6002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,20,9,6002020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,6,2,20,10,6002020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
