YEAR,DISTRICT,TRAFFIC_AREAS,STREET_NO,TIME_SHARING,AREA,S_ROADSIDE_HELP,S_ROADSIDE_POLICE,S_ROADSIDE_UNLOAD,S_OUTSIDE_HELP,S_OUTSIDE_POLICE,S_OUTSIDE_UNLOAD,D_ROADSIDE_HELP,D_ROADSIDE_POLICE,D_ROADSIDE_UNLOAD,D_OUTSIDE_HELP,D_OUTSIDE_POLICE,D_OUTSIDE_UNLOAD,LAND_AREA_ID,LAND_AREA,S-Parent pick-up,D-Parent pick-up
110,7,3,3,14,7003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,3,15,7003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,3,16,7003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,3,17,7003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,3,18,7003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,3,19,7003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,3,20,7003003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,4,11,7003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,4,12,7003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,4,13,7003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,4,14,7003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,4,15,7003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,4,16,7003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,4,17,7003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,4,18,7003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,4,19,7003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,4,20,7003004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,5,11,7003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,5,12,7003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,5,13,7003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,5,14,7003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,5,15,7003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,5,16,7003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,5,17,7003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,5,18,7003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,5,19,7003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,5,20,7003005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,6,11,7003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,6,12,7003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,6,13,7003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,6,14,7003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,6,15,7003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,6,16,7003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,6,17,7003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,6,18,7003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,6,19,7003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,6,20,7003006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,7,11,7003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,7,12,7003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,7,13,7003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,7,14,7003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,7,15,7003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,7,16,7003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,7,17,7003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,7,18,7003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,7,19,7003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,7,20,7003007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,8,11,7003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,8,12,7003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,8,13,7003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,8,14,7003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,8,15,7003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,8,16,7003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,8,17,7003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,8,18,7003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,8,19,7003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,8,20,7003008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,9,11,7003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,9,12,7003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,9,13,7003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,9,14,7003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,9,15,7003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,9,16,7003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,9,17,7003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,9,18,7003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,9,19,7003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,9,20,7003009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,10,11,7003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,10,12,7003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,10,13,7003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,10,14,7003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,10,15,7003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,10,16,7003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,10,17,7003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,10,18,7003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,10,19,7003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,10,20,7003010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,11,11,7003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,11,12,7003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,11,13,7003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,11,14,7003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,11,15,7003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,11,16,7003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,11,17,7003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,11,18,7003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,11,19,7003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,11,20,7003011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,12,11,7003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,12,12,7003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,12,13,7003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,12,14,7003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,12,15,7003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,12,16,7003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,12,17,7003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,12,18,7003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,12,19,7003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,12,20,7003012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,13,11,7003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,13,12,7003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,13,13,7003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,13,14,7003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,13,15,7003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,13,16,7003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,13,17,7003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,13,18,7003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,13,19,7003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,13,20,7003013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,14,11,7003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,14,12,7003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,14,13,7003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,14,14,7003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,14,15,7003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,14,16,7003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,14,17,7003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,14,18,7003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,14,19,7003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,14,20,7003014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,15,11,7003015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,15,12,7003015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,15,13,7003015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,15,14,7003015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,15,15,7003015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,15,16,7003015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,15,17,7003015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,15,18,7003015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,15,19,7003015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,15,20,7003015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,16,11,7003016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,16,12,7003016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,16,13,7003016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,16,14,7003016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,16,15,7003016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,16,16,7003016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,16,17,7003016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,16,18,7003016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,16,19,7003016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,16,20,7003016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,17,11,7003017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,17,12,7003017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,17,13,7003017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,17,14,7003017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,17,15,7003017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,17,16,7003017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,17,17,7003017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,17,18,7003017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,17,19,7003017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,17,20,7003017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,18,11,7003018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,18,12,7003018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,18,13,7003018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,18,14,7003018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,18,15,7003018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,18,16,7003018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,18,17,7003018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,18,18,7003018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,18,19,7003018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,18,20,7003018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,19,11,7003019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,19,12,7003019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,19,13,7003019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,19,14,7003019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,19,15,7003019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,19,16,7003019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,19,17,7003019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,19,18,7003019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,19,19,7003019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,19,20,7003019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,20,11,7003020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,20,12,7003020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,20,13,7003020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,20,14,7003020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,20,15,7003020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,20,16,7003020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,20,17,7003020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,20,18,7003020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,20,19,7003020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,20,20,7003020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,21,11,7003021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,21,12,7003021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,21,13,7003021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,21,14,7003021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,21,15,7003021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,21,16,7003021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,21,17,7003021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,21,18,7003021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,21,19,7003021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,21,20,7003021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,22,11,7003022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,22,12,7003022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,22,13,7003022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,22,14,7003022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,22,15,7003022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,22,16,7003022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,22,17,7003022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,22,18,7003022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,22,19,7003022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,22,20,7003022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,23,11,7003023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,23,12,7003023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,23,13,7003023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,23,14,7003023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,23,15,7003023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,23,16,7003023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,23,17,7003023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,23,18,7003023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,23,19,7003023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,23,20,7003023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,24,11,7003024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,24,12,7003024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,24,13,7003024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,24,14,7003024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,24,15,7003024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,24,16,7003024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,24,17,7003024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,24,18,7003024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,24,19,7003024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,24,20,7003024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,25,11,7003025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,25,12,7003025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,25,13,7003025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,25,14,7003025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,25,15,7003025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,25,16,7003025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,25,17,7003025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,25,18,7003025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,25,19,7003025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,25,20,7003025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,26,11,7003026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,26,12,7003026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,26,13,7003026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,26,14,7003026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,26,15,7003026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,26,16,7003026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,26,17,7003026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,26,18,7003026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,26,19,7003026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,26,20,7003026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,27,11,7003027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,27,12,7003027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,27,13,7003027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,27,14,7003027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,27,15,7003027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,27,16,7003027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,27,17,7003027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,27,18,7003027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,27,19,7003027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,27,20,7003027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,28,11,7003028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,28,12,7003028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,28,13,7003028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,28,14,7003028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,28,15,7003028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,28,16,7003028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,28,17,7003028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,28,18,7003028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,28,19,7003028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,28,20,7003028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,29,11,7003029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,29,12,7003029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,29,13,7003029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,29,14,7003029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,29,15,7003029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,29,16,7003029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,29,17,7003029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,29,18,7003029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,29,19,7003029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,29,20,7003029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,30,11,7003030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,7,3,30,12,7003030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
