YEAR,DISTRICT,TRAFFIC_AREAS,STREET_NO,TIME_SHARING,AREA,S_ROADSIDE_HELP,S_ROADSIDE_POLICE,S_ROADSIDE_UNLOAD,S_OUTSIDE_HELP,S_OUTSIDE_POLICE,S_OUTSIDE_UNLOAD,D_ROADSIDE_HELP,D_ROADSIDE_POLICE,D_ROADSIDE_UNLOAD,D_OUTSIDE_HELP,D_OUTSIDE_POLICE,D_OUTSIDE_UNLOAD,LAND_AREA_ID,LAND_AREA,S-Parent pick-up,D-Parent pick-up
111,12,33,5,16,12033005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,33,5,17,12033005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,33,5,18,12033005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,33,6,9,12033006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,33,6,10,12033006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,33,6,11,12033006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,33,6,12,12033006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,33,6,13,12033006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,33,6,14,12033006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,33,6,15,12033006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,33,6,16,12033006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,33,6,17,12033006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,12,33,6,18,12033006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
