YEAR,DISTRICT,TRAFFIC_AREAS,STREET_NO,TIME_SHARING,AREA,S_ROADSIDE_HELP,S_ROADSIDE_POLICE,S_OUTSIDE_HELP,S_OUTSIDE_POLICE,D_ROADSIDE_HELP,D_ROADSIDE_POLICE,D_OUTSIDE_HELP,D_OUTSIDE_POLICE,
110,09,001,004,17,09001004,0,0,0,0,0,0,0,0,0
110,09,001,004,18,09001004,0,0,0,0,0,0,0,0,0
110,09,001,004,19,09001004,0,0,0,0,0,0,0,0,0
110,09,001,004,20,09001004,0,0,0,0,0,0,0,0,0
110,09,001,004,21,09001004,0,0,0,0,0,0,0,0,0
110,09,001,005,09,09001005,0,0,0,0,0,0,0,0,0
110,09,001,005,10,09001005,0,0,0,0,0,0,0,0,0
110,09,001,005,11,09001005,0,0,0,0,0,0,0,0,0
110,09,001,005,12,09001005,0,0,0,0,0,0,0,0,0
110,09,001,005,13,09001005,0,0,0,0,0,0,0,0,0
110,09,001,005,17,09001005,0,0,0,0,0,0,0,0,0
110,09,001,005,18,09001005,0,0,0,0,0,0,0,0,0
110,09,001,005,19,09001005,0,0,0,0,0,0,0,0,0
110,09,001,005,20,09001005,0,0,0,0,0,0,0,0,0
110,09,001,005,21,09001005,0,0,0,0,0,0,0,0,0
110,09,001,006,09,09001006,0,0,0,0,0,0,0,0,0
110,09,001,006,10,09001006,0,0,0,0,0,0,0,0,0
110,09,001,006,11,09001006,0,0,0,0,0,0,0,0,0
110,09,001,006,12,09001006,0,0,0,0,0,0,0,0,0
110,09,001,006,13,09001006,0,0,0,0,0,0,0,0,0
110,09,001,006,17,09001006,0,0,0,0,0,0,0,0,0
110,09,001,006,18,09001006,0,0,0,0,0,0,0,0,0
110,09,001,006,19,09001006,0,0,0,0,0,0,0,0,0
110,09,001,006,20,09001006,0,0,0,0,0,0,0,0,0
110,09,001,006,21,09001006,0,0,0,0,0,0,0,0,0
110,09,001,007,09,09001007,0,0,0,0,0,0,0,0,0
110,09,001,007,10,09001007,0,0,0,0,0,0,0,0,0
110,09,001,007,11,09001007,0,0,0,0,0,0,0,0,0
110,09,001,007,12,09001007,0,0,0,0,0,0,0,0,0
110,09,001,007,13,09001007,0,0,0,0,0,0,0,0,0
110,09,001,007,17,09001007,0,0,0,0,0,0,0,0,0
110,09,001,007,18,09001007,0,0,0,0,0,0,0,0,0
110,09,001,007,19,09001007,0,0,0,0,0,0,0,0,0
110,09,001,007,20,09001007,0,0,0,0,0,0,0,0,0
110,09,001,007,21,09001007,0,0,0,0,0,0,0,0,0
110,09,001,008,09,09001008,0,0,0,0,0,0,0,0,0
110,09,001,008,10,09001008,0,0,0,0,0,0,0,0,0
110,09,001,008,11,09001008,0,0,0,0,0,0,0,0,0
110,09,001,008,12,09001008,0,0,0,0,0,0,0,0,0
110,09,001,008,13,09001008,0,0,0,0,0,0,0,0,0
110,09,001,008,17,09001008,0,0,0,0,0,0,0,0,0
110,09,001,008,18,09001008,0,0,0,0,0,0,0,0,0
110,09,001,008,19,09001008,0,0,0,0,0,0,0,0,0
110,09,001,008,20,09001008,0,0,0,0,0,0,0,0,0
110,09,001,008,21,09001008,0,0,0,0,0,0,0,0,0
110,09,001,009,09,09001009,0,0,0,0,0,0,0,0,0
110,09,001,009,10,09001009,0,0,0,0,0,0,0,0,0
110,09,001,009,11,09001009,0,0,0,0,0,0,0,0,0
110,09,001,009,12,09001009,0,0,0,0,0,0,0,0,0
110,09,001,009,13,09001009,0,0,0,0,0,0,0,0,0
110,09,001,009,17,09001009,0,0,0,0,0,0,0,0,0
110,09,001,009,18,09001009,0,0,0,0,0,0,0,0,0
110,09,001,009,19,09001009,0,0,0,0,0,0,0,0,0
110,09,001,009,20,09001009,0,0,0,0,0,0,0,0,0
110,09,001,009,21,09001009,0,0,0,0,0,0,0,0,0
110,09,001,010,09,09001010,0,0,0,0,0,0,0,0,0
110,09,001,010,10,09001010,0,0,0,0,0,0,0,0,0
110,09,001,010,11,09001010,0,0,0,0,0,0,0,0,0
110,09,001,010,12,09001010,0,0,0,0,0,0,0,0,0
110,09,001,010,13,09001010,0,0,0,0,0,0,0,0,0
110,09,001,010,17,09001010,0,0,0,0,0,0,0,0,0
110,09,001,010,18,09001010,0,0,0,0,0,0,0,0,0
110,09,001,010,19,09001010,0,0,0,0,0,0,0,0,0
110,09,001,010,20,09001010,0,0,0,0,0,0,0,0,0
110,09,001,010,21,09001010,0,0,0,0,0,0,0,0,0
110,09,001,011,09,09001011,0,0,0,0,0,0,0,0,0
110,09,001,011,10,09001011,0,0,0,0,0,0,0,0,0
110,09,001,011,11,09001011,0,0,0,0,0,0,0,0,0
110,09,001,011,12,09001011,0,0,0,0,0,0,0,0,0
110,09,001,011,13,09001011,0,0,0,0,0,0,0,0,0
110,09,001,011,17,09001011,0,0,0,0,0,0,0,0,0
110,09,001,011,18,09001011,0,0,0,0,0,0,0,0,0
110,09,001,011,19,09001011,0,0,0,0,0,0,0,0,0
110,09,001,011,20,09001011,0,0,0,0,0,0,0,0,0
110,09,001,011,21,09001011,0,0,0,0,0,0,0,0,0
110,09,001,012,09,09001012,0,0,0,0,0,0,0,0,0
110,09,001,012,10,09001012,0,0,0,0,0,0,0,0,0
110,09,001,012,11,09001012,0,0,0,0,0,0,0,0,0
110,09,001,012,12,09001012,0,0,0,0,0,0,0,0,0
110,09,001,012,13,09001012,0,0,0,0,0,0,0,0,0
110,09,001,012,17,09001012,0,0,0,0,0,0,0,0,0
110,09,001,012,18,09001012,0,0,0,0,0,0,0,0,0
110,09,001,012,19,09001012,0,0,0,0,0,0,0,0,0
110,09,001,012,20,09001012,0,0,0,0,0,0,0,0,0
110,09,001,012,21,09001012,0,0,0,0,0,0,0,0,0
110,09,001,013,09,09001013,0,0,0,0,0,0,0,0,0
110,09,001,013,10,09001013,0,0,0,0,0,0,0,0,0
110,09,001,013,11,09001013,0,0,0,0,0,0,0,0,0
110,09,001,013,12,09001013,0,0,0,0,0,0,0,0,0
110,09,001,013,13,09001013,0,0,0,0,0,0,0,0,0
110,09,001,013,17,09001013,0,0,0,0,0,0,0,0,0
110,09,001,013,18,09001013,0,0,0,0,0,0,0,0,0
110,09,001,013,19,09001013,0,0,0,0,0,0,0,0,0
110,09,001,013,20,09001013,0,0,0,0,0,0,0,0,0
110,09,001,013,21,09001013,0,0,0,0,0,0,0,0,0
110,09,001,014,09,09001014,0,0,0,0,0,0,0,0,0
110,09,001,014,10,09001014,0,0,0,0,0,0,0,0,0
110,09,001,014,11,09001014,0,0,0,0,0,0,0,0,0
110,09,001,014,12,09001014,0,0,0,0,0,0,0,0,0
110,09,001,014,13,09001014,0,0,0,0,0,0,0,0,0
110,09,001,014,17,09001014,0,0,0,0,0,0,0,0,0
110,09,001,014,18,09001014,0,0,0,0,0,0,0,0,0
110,09,001,014,19,09001014,0,0,0,0,0,0,0,0,0
110,09,001,014,20,09001014,0,0,0,0,0,0,0,0,0
110,09,001,014,21,09001014,0,0,0,0,0,0,0,0,0
110,09,001,015,09,09001015,0,0,0,0,0,0,0,0,0
110,09,001,015,10,09001015,0,0,0,0,0,0,0,0,0
110,09,001,015,11,09001015,0,0,0,0,0,0,0,0,0
110,09,001,015,12,09001015,0,0,0,0,0,0,0,0,0
110,09,001,015,13,09001015,0,0,0,0,0,0,0,0,0
110,09,001,015,17,09001015,0,0,0,0,0,0,0,0,0
110,09,001,015,18,09001015,0,0,0,0,0,0,0,0,0
110,09,001,015,19,09001015,0,0,0,0,0,0,0,0,0
110,09,001,015,20,09001015,0,0,0,0,0,0,0,0,0
110,09,001,015,21,09001015,0,0,0,0,0,0,0,0,0
110,09,001,016,09,09001016,0,0,0,0,0,0,0,0,0
110,09,001,016,10,09001016,0,0,0,0,0,0,0,0,0
110,09,001,016,11,09001016,0,0,0,0,0,0,0,0,0
110,09,001,016,12,09001016,0,0,0,0,0,0,0,0,0
110,09,001,016,13,09001016,0,0,0,0,0,0,0,0,0
110,09,001,016,17,09001016,0,0,0,0,0,0,0,0,0
110,09,001,016,18,09001016,0,0,0,0,0,0,0,0,0
110,09,001,016,19,09001016,0,0,0,0,0,0,0,0,0
110,09,001,016,20,09001016,0,0,0,0,0,0,0,0,0
110,09,001,016,21,09001016,0,0,0,0,0,0,0,0,0
110,09,001,017,09,09001017,0,0,0,0,0,0,0,0,0
110,09,001,017,10,09001017,0,0,0,0,0,0,0,0,0
110,09,001,017,11,09001017,0,0,0,0,0,0,0,0,0
110,09,001,017,12,09001017,0,0,0,0,0,0,0,0,0
110,09,001,017,13,09001017,0,0,0,0,0,0,0,0,0
110,09,001,017,17,09001017,0,0,0,0,0,0,0,0,0
110,09,001,017,18,09001017,0,0,0,0,0,0,0,0,0
110,09,001,017,19,09001017,0,0,0,0,0,0,0,0,0
110,09,001,017,20,09001017,0,0,0,0,0,0,0,0,0
110,09,001,017,21,09001017,0,0,0,0,0,0,0,0,0
110,09,001,018,09,09001018,0,0,0,0,0,0,0,0,0
110,09,001,018,10,09001018,0,0,0,0,0,0,0,0,0
110,09,001,018,11,09001018,0,0,0,0,0,0,0,0,0
110,09,001,018,12,09001018,0,0,0,0,0,0,0,0,0
110,09,001,018,13,09001018,0,0,0,0,0,0,0,0,0
110,09,001,018,17,09001018,0,0,0,0,0,0,0,0,0
110,09,001,018,18,09001018,0,0,0,0,0,0,0,0,0
110,09,001,018,19,09001018,0,0,0,0,0,0,0,0,0
110,09,001,018,20,09001018,0,0,0,0,0,0,0,0,0
110,09,001,018,21,09001018,0,0,0,0,0,0,0,0,0
110,09,001,019,09,09001019,0,0,0,0,0,0,0,0,0
110,09,001,019,10,09001019,0,0,0,0,0,0,0,0,0
110,09,001,019,11,09001019,0,0,0,0,0,0,0,0,0
110,09,001,019,12,09001019,0,0,0,0,0,0,0,0,0
110,09,001,019,13,09001019,0,0,0,0,0,0,0,0,0
110,09,001,019,17,09001019,0,0,0,0,0,0,0,0,0
110,09,001,019,18,09001019,0,0,0,0,0,0,0,0,0
110,09,001,019,19,09001019,0,0,0,0,0,0,0,0,0
110,09,001,019,20,09001019,0,0,0,0,0,0,0,0,0
110,09,001,019,21,09001019,0,0,0,0,0,0,0,0,0
110,09,001,020,09,09001020,0,0,0,0,0,0,0,0,0
110,09,001,020,10,09001020,0,0,0,0,0,0,0,0,0
110,09,001,020,11,09001020,0,0,0,0,0,0,0,0,0
110,09,001,020,12,09001020,0,0,0,0,0,0,0,0,0
110,09,001,020,13,09001020,0,0,0,0,0,0,0,0,0
110,09,001,020,17,09001020,0,0,0,0,0,0,0,0,0
110,09,001,020,18,09001020,0,0,0,0,0,0,0,0,0
110,09,001,020,19,09001020,0,0,0,0,0,0,0,0,0
110,09,001,020,20,09001020,0,0,0,0,0,0,0,0,0
110,09,001,020,21,09001020,0,0,0,0,0,0,0,0,0
110,09,001,021,09,09001021,0,0,0,0,0,0,0,0,0
110,09,001,021,10,09001021,0,0,0,0,0,0,0,0,0
110,09,001,021,11,09001021,0,0,0,0,0,0,0,0,0
110,09,001,021,12,09001021,0,0,0,0,0,0,0,0,0
110,09,001,021,13,09001021,0,0,0,0,0,0,0,0,0
110,09,001,021,17,09001021,0,0,0,0,0,0,0,0,0
110,09,001,021,18,09001021,0,0,0,0,0,0,0,0,0
110,09,001,021,19,09001021,0,0,0,0,0,0,0,0,0
110,09,001,021,20,09001021,0,0,0,0,0,0,0,0,0
110,09,001,021,21,09001021,0,0,0,0,0,0,0,0,0
110,09,001,022,09,09001022,0,0,0,0,0,0,0,0,0
110,09,001,022,10,09001022,0,0,0,0,0,0,0,0,0
110,09,001,022,11,09001022,0,0,0,0,0,0,0,0,0
110,09,001,022,12,09001022,0,0,0,0,0,0,0,0,0
110,09,001,022,13,09001022,0,0,0,0,0,0,0,0,0
110,09,001,022,17,09001022,0,0,0,0,0,0,0,0,0
110,09,001,022,18,09001022,0,0,0,0,0,0,0,0,0
110,09,001,022,19,09001022,0,0,0,0,0,0,0,0,0
110,09,001,022,20,09001022,0,0,0,0,0,0,0,0,0
110,09,001,022,21,09001022,0,0,0,0,0,0,0,0,0
110,09,002,001,09,09002001,0,0,0,0,0,0,0,0,0
110,09,002,001,10,09002001,0,0,0,0,0,0,0,0,0
110,09,002,001,11,09002001,0,0,0,0,0,0,0,0,0
110,09,002,001,12,09002001,0,0,0,0,0,0,0,0,0
110,09,002,001,13,09002001,0,0,0,0,0,0,0,0,0
110,09,002,001,17,09002001,0,0,0,0,0,0,0,0,0
110,09,002,001,18,09002001,0,0,0,0,0,0,0,0,0
110,09,002,001,19,09002001,0,0,0,0,0,0,0,0,0
110,09,002,001,20,09002001,0,0,0,0,0,0,0,0,0
110,09,002,001,21,09002001,0,0,0,0,0,0,0,0,0
110,09,002,002,09,09002002,0,0,0,0,0,0,0,0,0
110,09,002,002,10,09002002,0,0,0,0,0,0,0,0,0
110,09,002,002,11,09002002,0,0,0,0,0,0,0,0,0
110,09,002,002,12,09002002,0,0,0,0,0,0,0,0,0
110,09,002,002,13,09002002,0,0,0,0,0,0,0,0,0
110,09,002,002,17,09002002,0,0,0,0,0,0,0,0,0
110,09,002,002,18,09002002,0,0,0,0,0,0,0,0,0
110,09,002,002,19,09002002,0,0,0,0,0,0,0,0,0
110,09,002,002,20,09002002,0,0,0,0,0,0,0,0,0
110,09,002,002,21,09002002,0,0,0,0,0,0,0,0,0
110,09,002,003,09,09002003,0,0,0,0,0,0,0,0,0
110,09,002,003,10,09002003,0,0,0,0,0,0,0,0,0
110,09,002,003,11,09002003,0,0,0,0,0,0,0,0,0
110,09,002,003,12,09002003,0,0,0,0,0,0,0,0,0
110,09,002,003,13,09002003,0,0,0,0,0,0,0,0,0
110,09,002,003,17,09002003,0,0,0,0,0,0,0,0,0
110,09,002,003,18,09002003,0,0,0,0,0,0,0,0,0
110,09,002,003,19,09002003,0,0,0,0,0,0,0,0,0
110,09,002,003,20,09002003,0,0,0,0,0,0,0,0,0
110,09,002,003,21,09002003,0,0,0,0,0,0,0,0,0
110,09,003,001,09,09003001,0,0,0,0,0,0,0,0,0
110,09,003,001,10,09003001,0,0,0,0,0,0,0,0,0
110,09,003,001,11,09003001,0,0,0,0,0,0,0,0,0
110,09,003,001,12,09003001,0,0,0,0,0,0,0,0,0
110,09,003,001,13,09003001,0,0,0,0,0,0,0,0,0
110,09,003,001,17,09003001,0,0,0,0,0,0,0,0,0
110,09,003,001,18,09003001,0,0,0,0,0,0,0,0,0
110,09,003,001,19,09003001,0,0,0,0,0,0,0,0,0
110,09,003,001,20,09003001,0,0,0,0,0,0,0,0,0
110,09,003,001,21,09003001,0,0,0,0,0,0,0,0,0
110,09,003,002,09,09003002,0,0,0,0,0,0,0,0,0
110,09,003,002,10,09003002,0,0,0,0,0,0,0,0,0
110,09,003,002,11,09003002,0,0,0,0,0,0,0,0,0
110,09,003,002,12,09003002,0,0,0,0,0,0,0,0,0
110,09,003,002,13,09003002,0,0,0,0,0,0,0,0,0
110,09,003,002,17,09003002,0,0,0,0,0,0,0,0,0
110,09,003,002,18,09003002,0,0,0,0,0,0,0,0,0
110,09,003,002,19,09003002,0,0,0,0,0,0,0,0,0
110,09,003,002,20,09003002,0,0,0,0,0,0,0,0,0
110,09,003,002,21,09003002,0,0,0,0,0,0,0,0,0
110,09,003,003,09,09003003,0,0,0,0,0,0,0,0,0
110,09,003,003,10,09003003,0,0,0,0,0,0,0,0,0
110,09,003,003,11,09003003,0,0,0,0,0,0,0,0,0
110,09,003,003,12,09003003,0,0,0,0,0,0,0,0,0
110,09,003,003,13,09003003,0,0,0,0,0,0,0,0,0
110,09,003,003,17,09003003,0,0,0,0,0,0,0,0,0
110,09,003,003,18,09003003,0,0,0,0,0,0,0,0,0
110,09,003,003,19,09003003,0,0,0,0,0,0,0,0,0
110,09,003,003,20,09003003,0,0,0,0,0,0,0,0,0
110,09,003,003,21,09003003,0,0,0,0,0,0,0,0,0
110,09,003,004,09,09003004,0,0,0,0,0,0,0,0,0
110,09,003,004,10,09003004,0,0,0,0,0,0,0,0,0
110,09,003,004,11,09003004,0,0,0,0,0,0,0,0,0
110,09,003,004,12,09003004,0,0,0,0,0,0,0,0,0
110,09,003,004,13,09003004,0,0,0,0,0,0,0,0,0
110,09,003,004,17,09003004,0,0,0,0,0,0,0,0,0
110,09,003,004,18,09003004,0,0,0,0,0,0,0,0,0
110,09,003,004,19,09003004,0,0,0,0,0,0,0,0,0
110,09,003,004,20,09003004,0,0,0,0,0,0,0,0,0
110,09,003,004,21,09003004,0,0,0,0,0,0,0,0,0
110,09,003,005,09,09003005,0,0,0,0,0,0,0,0,0
110,09,003,005,10,09003005,0,0,0,0,0,0,0,0,0
110,09,003,005,11,09003005,0,0,0,0,0,0,0,0,0
110,09,003,005,12,09003005,0,0,0,0,0,0,0,0,0
110,09,003,005,13,09003005,0,0,0,0,0,0,0,0,0
110,09,003,005,17,09003005,0,0,0,0,0,0,0,0,0
110,09,003,005,18,09003005,0,0,0,0,0,0,0,0,0
110,09,003,005,19,09003005,0,0,0,0,0,0,0,0,0
110,09,003,005,20,09003005,0,0,0,0,0,0,0,0,0
110,09,003,005,21,09003005,0,0,0,0,0,0,0,0,0
110,09,003,006,09,09003006,0,0,0,0,0,0,0,0,0
110,09,003,006,10,09003006,0,0,0,0,0,0,0,0,0
110,09,003,006,11,09003006,0,0,0,0,0,0,0,0,0
110,09,003,006,12,09003006,0,0,0,0,0,0,0,0,0
110,09,003,006,13,09003006,0,0,0,0,0,0,0,0,0
110,09,003,006,17,09003006,0,0,0,0,0,0,0,0,0
110,09,003,006,18,09003006,0,0,0,0,0,0,0,0,0
110,09,003,006,19,09003006,0,0,0,0,0,0,0,0,0
110,09,003,006,20,09003006,0,0,0,0,0,0,0,0,0
110,09,003,006,21,09003006,0,0,0,0,0,0,0,0,0
110,09,003,007,09,09003007,0,0,0,0,0,0,0,0,0
110,09,003,007,10,09003007,0,0,0,0,0,0,0,0,0
110,09,003,007,11,09003007,0,0,0,0,0,0,0,0,0
110,09,003,007,12,09003007,0,0,0,0,0,0,0,0,0
110,09,003,007,13,09003007,0,0,0,0,0,0,0,0,0
110,09,003,007,17,09003007,0,0,0,0,0,0,0,0,0
110,09,003,007,18,09003007,0,0,0,0,0,0,0,0,0
110,09,003,007,19,09003007,0,0,0,0,0,0,0,0,0
110,09,003,007,20,09003007,0,0,0,0,0,0,0,0,0
110,09,003,007,21,09003007,0,0,0,0,0,0,0,0,0
110,09,003,008,09,09003008,0,0,0,0,0,0,0,0,0
110,09,003,008,10,09003008,0,0,0,0,0,0,0,0,0
110,09,003,008,11,09003008,0,0,0,0,0,0,0,0,0
110,09,003,008,12,09003008,0,0,0,0,0,0,0,0,0
110,09,003,008,13,09003008,0,0,0,0,0,0,0,0,0
110,09,003,008,17,09003008,0,0,0,0,0,0,0,0,0
110,09,003,008,18,09003008,0,0,0,0,0,0,0,0,0
110,09,003,008,19,09003008,0,0,0,0,0,0,0,0,0
110,09,003,008,20,09003008,0,0,0,0,0,0,0,0,0
110,09,003,008,21,09003008,0,0,0,0,0,0,0,0,0
110,09,003,009,09,09003009,0,0,0,0,0,0,0,0,0
110,09,003,009,10,09003009,0,0,0,0,0,0,0,0,0
110,09,003,009,11,09003009,0,0,0,0,0,0,0,0,0
110,09,003,009,12,09003009,0,0,0,0,0,0,0,0,0
110,09,003,009,13,09003009,0,0,0,0,0,0,0,0,0
110,09,003,009,17,09003009,0,0,0,0,0,0,0,0,0
110,09,003,009,18,09003009,0,0,0,0,0,0,0,0,0
110,09,003,009,19,09003009,0,0,0,0,0,0,0,0,0
110,09,003,009,20,09003009,0,0,0,0,0,0,0,0,0
110,09,003,009,21,09003009,0,0,0,0,0,0,0,0,0
110,09,004,001,09,09004001,0,0,0,0,0,0,0,0,0
110,09,004,001,10,09004001,0,0,0,0,0,0,0,0,0
110,09,004,001,11,09004001,0,0,0,0,0,0,0,0,0
110,09,004,001,12,09004001,0,0,0,0,0,0,0,0,0
110,09,004,001,13,09004001,0,0,0,0,0,0,0,0,0
110,09,004,001,17,09004001,0,0,0,0,0,0,0,0,0
110,09,004,001,18,09004001,0,0,0,0,0,0,0,0,0
110,09,004,001,19,09004001,0,0,0,0,0,0,0,0,0
110,09,004,001,20,09004001,0,0,0,0,0,0,0,0,0
110,09,004,001,21,09004001,0,0,0,0,0,0,0,0,0
110,09,004,002,09,09004002,0,0,0,0,0,0,0,0,0
110,09,004,002,10,09004002,0,0,0,0,0,0,0,0,0
110,09,004,002,11,09004002,0,0,0,0,0,0,0,0,0
110,09,004,002,12,09004002,0,0,0,0,0,0,0,0,0
110,09,004,002,13,09004002,0,0,0,0,0,0,0,0,0
110,09,004,002,17,09004002,0,0,0,0,0,0,0,0,0
110,09,004,002,18,09004002,0,0,0,0,0,0,0,0,0
110,09,004,002,19,09004002,0,0,0,0,0,0,0,0,0
110,09,004,002,20,09004002,0,0,0,0,0,0,0,0,0
110,09,004,002,21,09004002,0,0,0,0,0,0,0,0,0
110,09,004,003,09,09004003,0,0,0,0,0,0,0,0,0
110,09,004,003,10,09004003,0,0,0,0,0,0,0,0,0
110,09,004,003,11,09004003,0,0,0,0,0,0,0,0,0
110,09,004,003,12,09004003,0,0,0,0,0,0,0,0,0
110,09,004,003,13,09004003,0,0,0,0,0,0,0,0,0
110,09,004,003,17,09004003,0,0,0,0,0,0,0,0,0
110,09,004,003,18,09004003,0,0,0,0,0,0,0,0,0
110,09,004,003,19,09004003,0,0,0,0,0,0,0,0,0
110,09,004,003,20,09004003,0,0,0,0,0,0,0,0,0
110,09,004,003,21,09004003,0,0,0,0,0,0,0,0,0
110,09,004,004,09,09004004,0,0,0,0,0,0,0,0,0
110,09,004,004,10,09004004,0,0,0,0,0,0,0,0,0
110,09,004,004,11,09004004,0,0,0,0,0,0,0,0,0
110,09,004,004,12,09004004,0,0,0,0,0,0,0,0,0
110,09,004,004,13,09004004,0,0,0,0,0,0,0,0,0
110,09,004,004,17,09004004,0,0,0,0,0,0,0,0,0
110,09,004,004,18,09004004,0,0,0,0,0,0,0,0,0
110,09,004,004,19,09004004,0,0,0,0,0,0,0,0,0
110,09,004,004,20,09004004,0,0,0,0,0,0,0,0,0
110,09,004,004,21,09004004,0,0,0,0,0,0,0,0,0
110,09,004,005,09,09004005,0,0,0,0,0,0,0,0,0
110,09,004,005,10,09004005,0,0,0,0,0,0,0,0,0
110,09,004,005,11,09004005,0,0,0,0,0,0,0,0,0
110,09,004,005,12,09004005,0,0,0,0,0,0,0,0,0
110,09,004,005,13,09004005,0,0,0,0,0,0,0,0,0
110,09,004,005,17,09004005,0,0,0,0,0,0,0,0,0
110,09,004,005,18,09004005,0,0,0,0,0,0,0,0,0
110,09,004,005,19,09004005,0,0,0,0,0,0,0,0,0
110,09,004,005,20,09004005,0,0,0,0,0,0,0,0,0
110,09,004,005,21,09004005,0,0,0,0,0,0,0,0,0
110,09,004,006,09,09004006,0,0,0,0,0,0,0,0,0
110,09,004,006,10,09004006,0,0,0,0,0,0,0,0,0
110,09,004,006,11,09004006,0,0,0,0,0,0,0,0,0
110,09,004,006,12,09004006,0,0,0,0,0,0,0,0,0
110,09,004,006,13,09004006,0,0,0,0,0,0,0,0,0
110,09,004,006,17,09004006,0,0,0,0,0,0,0,0,0
110,09,004,006,18,09004006,0,0,0,0,0,0,0,0,0
110,09,004,006,19,09004006,0,0,0,0,0,0,0,0,0
110,09,004,006,20,09004006,0,0,0,0,0,0,0,0,0
110,09,004,006,21,09004006,0,0,0,0,0,0,0,0,0
110,09,004,007,09,09004007,0,0,0,0,0,0,0,0,0
110,09,004,007,10,09004007,0,0,0,0,0,0,0,0,0
110,09,004,007,11,09004007,0,0,0,0,0,0,0,0,0
110,09,004,007,12,09004007,0,0,0,0,0,0,0,0,0
110,09,004,007,13,09004007,0,0,0,0,0,0,0,0,0
110,09,004,007,17,09004007,0,0,0,0,0,0,0,0,0
110,09,004,007,18,09004007,0,0,0,0,0,0,0,0,0
110,09,004,007,19,09004007,0,0,0,0,0,0,0,0,0
110,09,004,007,20,09004007,0,0,0,0,0,0,0,0,0
110,09,004,007,21,09004007,0,0,0,0,0,0,0,0,0
110,09,004,008,09,09004008,0,0,0,0,0,0,0,0,0
110,09,004,008,10,09004008,0,0,0,0,0,0,0,0,0
110,09,004,008,11,09004008,0,0,0,0,0,0,0,0,0
110,09,004,008,12,09004008,0,0,0,0,0,0,0,0,0
110,09,004,008,13,09004008,0,0,0,0,0,0,0,0,0
110,09,004,008,17,09004008,0,0,0,0,0,0,0,0,0
110,09,004,008,18,09004008,0,0,0,0,0,0,0,0,0
110,09,004,008,19,09004008,0,0,0,0,0,0,0,0,0
110,09,004,008,20,09004008,0,0,0,0,0,0,0,0,0
110,09,004,008,21,09004008,0,0,0,0,0,0,0,0,0
110,09,004,009,09,09004009,0,0,0,0,0,0,0,0,0
110,09,004,009,10,09004009,0,0,0,0,0,0,0,0,0
110,09,004,009,11,09004009,0,0,0,0,0,0,0,0,0
110,09,004,009,12,09004009,0,0,0,0,0,0,0,0,0
110,09,004,009,13,09004009,0,0,0,0,0,0,0,0,0
110,09,004,009,17,09004009,0,0,0,0,0,0,0,0,0
110,09,004,009,18,09004009,0,0,0,0,0,0,0,0,0
