YEAR,DISTRICT,TRAFFIC_AREAS,STREET_NO,TIME_SHARING,AREA,S_ROADSIDE_HELP,S_ROADSIDE_POLICE,S_OUTSIDE_HELP,S_OUTSIDE_POLICE,D_ROADSIDE_HELP,D_ROADSIDE_POLICE,D_OUTSIDE_HELP,D_OUTSIDE_POLICE,
110,06,002,004,10,06002004,0,0,0,0,0,0,0,0,0
110,06,002,004,11,06002004,0,0,0,0,0,0,0,0,0
110,06,002,004,12,06002004,0,0,0,0,0,0,0,0,0
110,06,002,004,13,06002004,0,0,0,0,0,0,0,0,0
110,06,002,004,17,06002004,0,0,0,0,0,0,0,0,0
110,06,002,004,18,06002004,0,0,0,0,0,0,0,0,0
110,06,002,004,19,06002004,0,0,0,0,0,0,0,0,0
110,06,002,004,20,06002004,0,0,0,0,0,0,0,0,0
110,06,002,004,21,06002004,0,0,0,0,0,0,0,0,0
110,06,002,005,09,06002005,0,0,0,0,0,0,0,0,0
110,06,002,005,10,06002005,0,0,0,0,0,0,0,0,0
110,06,002,005,11,06002005,0,0,0,0,0,0,0,0,0
110,06,002,005,12,06002005,0,0,0,0,0,0,0,0,0
110,06,002,005,13,06002005,0,0,0,0,0,0,0,0,0
110,06,002,005,17,06002005,0,0,0,0,0,0,0,0,0
110,06,002,005,18,06002005,0,0,0,0,0,0,0,0,0
110,06,002,005,19,06002005,0,0,0,0,0,0,0,0,0
110,06,002,005,20,06002005,0,0,0,0,0,0,0,0,0
110,06,002,005,21,06002005,0,0,0,0,0,0,0,0,0
110,06,002,006,09,06002006,0,0,0,0,0,0,0,0,0
110,06,002,006,10,06002006,0,0,0,0,0,0,0,0,0
110,06,002,006,11,06002006,0,0,0,0,0,0,0,0,0
110,06,002,006,12,06002006,0,0,0,0,0,0,0,0,0
110,06,002,006,13,06002006,0,0,0,0,0,0,0,0,0
110,06,002,006,17,06002006,0,0,0,0,0,0,0,0,0
110,06,002,006,18,06002006,0,0,0,0,0,0,0,0,0
110,06,002,006,19,06002006,0,0,0,0,0,0,0,0,0
110,06,002,006,20,06002006,0,0,0,0,0,0,0,0,0
110,06,002,006,21,06002006,0,0,0,0,0,0,0,0,0
110,06,002,007,09,06002007,0,0,0,0,0,0,0,0,0
110,06,002,007,10,06002007,0,0,0,0,0,0,0,0,0
110,06,002,007,11,06002007,0,0,0,0,0,0,0,0,0
110,06,002,007,12,06002007,0,0,0,0,0,0,0,0,0
110,06,002,007,13,06002007,0,0,0,0,0,0,0,0,0
110,06,002,007,17,06002007,0,0,0,0,0,0,0,0,0
110,06,002,007,18,06002007,0,0,0,0,0,0,0,0,0
110,06,002,007,19,06002007,0,0,0,0,0,0,0,0,0
110,06,002,007,20,06002007,0,0,0,0,0,0,0,0,0
110,06,002,007,21,06002007,0,0,0,0,0,0,0,0,0
110,06,002,008,09,06002008,0,0,0,0,0,0,0,0,0
110,06,002,008,10,06002008,0,0,0,0,0,0,0,0,0
110,06,002,008,11,06002008,0,0,0,0,0,0,0,0,0
110,06,002,008,12,06002008,0,0,0,0,0,0,0,0,0
110,06,002,008,13,06002008,0,0,0,0,0,0,0,0,0
110,06,002,008,17,06002008,0,0,0,0,0,0,0,0,0
110,06,002,008,18,06002008,0,0,0,0,0,0,0,0,0
110,06,002,008,19,06002008,0,0,0,0,0,0,0,0,0
110,06,002,008,20,06002008,0,0,0,0,0,0,0,0,0
110,06,002,008,21,06002008,0,0,0,0,0,0,0,0,0
110,06,002,009,09,06002009,0,0,0,0,0,0,0,0,0
110,06,002,009,10,06002009,0,0,0,0,0,0,0,0,0
110,06,002,009,11,06002009,0,0,0,0,0,0,0,0,0
110,06,002,009,12,06002009,0,0,0,0,0,0,0,0,0
110,06,002,009,13,06002009,0,0,0,0,0,0,0,0,0
110,06,002,009,17,06002009,0,0,0,0,0,0,0,0,0
110,06,002,009,18,06002009,0,0,0,0,0,0,0,0,0
110,06,002,009,19,06002009,0,0,0,0,0,0,0,0,0
110,06,002,009,20,06002009,0,0,0,0,0,0,0,0,0
110,06,002,009,21,06002009,0,0,0,0,0,0,0,0,0
110,06,002,010,09,06002010,0,0,0,0,0,0,0,0,0
110,06,002,010,10,06002010,0,0,0,0,0,0,0,0,0
110,06,002,010,11,06002010,0,0,0,0,0,0,0,0,0
110,06,002,010,12,06002010,0,0,0,0,0,0,0,0,0
110,06,002,010,13,06002010,0,0,0,0,0,0,0,0,0
110,06,002,010,17,06002010,0,0,0,0,0,0,0,0,0
110,06,002,010,18,06002010,0,0,0,0,0,0,0,0,0
110,06,002,010,19,06002010,0,0,0,0,0,0,0,0,0
110,06,002,010,20,06002010,0,0,0,0,0,0,0,0,0
110,06,002,010,21,06002010,0,0,0,0,0,0,0,0,0
110,06,002,011,09,06002011,0,0,0,0,0,0,0,0,0
110,06,002,011,10,06002011,0,0,0,0,0,0,0,0,0
110,06,002,011,11,06002011,0,0,0,0,0,0,0,0,0
110,06,002,011,12,06002011,0,0,0,0,0,0,0,0,0
110,06,002,011,13,06002011,0,0,0,0,0,0,0,0,0
110,06,002,011,17,06002011,0,0,0,0,0,0,0,0,0
110,06,002,011,18,06002011,0,0,0,0,0,0,0,0,0
110,06,002,011,19,06002011,0,0,0,0,0,0,0,0,0
110,06,002,011,20,06002011,0,0,0,0,0,0,0,0,0
110,06,002,011,21,06002011,0,0,0,0,0,0,0,0,0
110,06,002,012,09,06002012,0,0,0,0,0,0,0,0,0
110,06,002,012,10,06002012,0,0,0,0,0,0,0,0,0
110,06,002,012,11,06002012,0,0,0,0,0,0,0,0,0
110,06,002,012,12,06002012,0,0,0,0,0,0,0,0,0
110,06,002,012,13,06002012,0,0,0,0,0,0,0,0,0
110,06,002,012,17,06002012,0,0,0,0,0,0,0,0,0
110,06,002,012,18,06002012,0,0,0,0,0,0,0,0,0
110,06,002,012,19,06002012,0,0,0,0,0,0,0,0,0
110,06,002,012,20,06002012,0,0,0,0,0,0,0,0,0
110,06,002,012,21,06002012,0,0,0,0,0,0,0,0,0
110,06,002,013,09,06002013,0,0,0,0,0,0,0,0,0
110,06,002,013,10,06002013,0,0,0,0,0,0,0,0,0
110,06,002,013,11,06002013,0,0,0,0,0,0,0,0,0
110,06,002,013,12,06002013,0,0,0,0,0,0,0,0,0
110,06,002,013,13,06002013,0,0,0,0,0,0,0,0,0
110,06,002,013,17,06002013,0,0,0,0,0,0,0,0,0
110,06,002,013,18,06002013,0,0,0,0,0,0,0,0,0
110,06,002,013,19,06002013,0,0,0,0,0,0,0,0,0
110,06,002,013,20,06002013,0,0,0,0,0,0,0,0,0
110,06,002,013,21,06002013,0,0,0,0,0,0,0,0,0
110,06,002,014,09,06002014,0,0,0,0,0,0,0,0,0
110,06,002,014,10,06002014,0,0,0,0,0,0,0,0,0
110,06,002,014,11,06002014,0,0,0,0,0,0,0,0,0
110,06,002,014,12,06002014,0,0,0,0,0,0,0,0,0
110,06,002,014,13,06002014,0,0,0,0,0,0,0,0,0
110,06,002,014,17,06002014,0,0,0,0,0,0,0,0,0
110,06,002,014,18,06002014,0,0,0,0,0,0,0,0,0
110,06,002,014,19,06002014,0,0,0,0,0,0,0,0,0
110,06,002,014,20,06002014,0,0,0,0,0,0,0,0,0
110,06,002,014,21,06002014,0,0,0,0,0,0,0,0,0
110,06,002,015,09,06002015,0,0,0,0,0,0,0,0,0
110,06,002,015,10,06002015,0,0,0,0,0,0,0,0,0
110,06,002,015,11,06002015,0,0,0,0,0,0,0,0,0
110,06,002,015,12,06002015,0,0,0,0,0,0,0,0,0
110,06,002,015,13,06002015,0,0,0,0,0,0,0,0,0
110,06,002,015,17,06002015,0,0,0,0,0,0,0,0,0
110,06,002,015,18,06002015,0,0,0,0,0,0,0,0,0
110,06,002,015,19,06002015,0,0,0,0,0,0,0,0,0
110,06,002,015,20,06002015,0,0,0,0,0,0,0,0,0
110,06,002,015,21,06002015,0,0,0,0,0,0,0,0,0
110,06,002,016,09,06002016,0,0,0,0,0,0,0,0,0
110,06,002,016,10,06002016,0,0,0,0,0,0,0,0,0
110,06,002,016,11,06002016,0,0,0,0,0,0,0,0,0
110,06,002,016,12,06002016,0,0,0,0,0,0,0,0,0
110,06,002,016,13,06002016,0,0,0,0,0,0,0,0,0
110,06,002,016,17,06002016,0,0,0,0,0,0,0,0,0
110,06,002,016,18,06002016,0,0,0,0,0,0,0,0,0
110,06,002,016,19,06002016,0,0,0,0,0,0,0,0,0
110,06,002,016,20,06002016,0,0,0,0,0,0,0,0,0
110,06,002,016,21,06002016,0,0,0,0,0,0,0,0,0
110,06,002,017,09,06002017,0,0,0,0,0,0,0,0,0
110,06,002,017,10,06002017,0,0,0,0,0,0,0,0,0
110,06,002,017,11,06002017,0,0,0,0,0,0,0,0,0
110,06,002,017,12,06002017,0,0,0,0,0,0,0,0,0
110,06,002,017,13,06002017,0,0,0,0,0,0,0,0,0
110,06,002,017,17,06002017,0,0,0,0,0,0,0,0,0
110,06,002,017,18,06002017,0,0,0,0,0,0,0,0,0
110,06,002,017,19,06002017,0,0,0,0,0,0,0,0,0
110,06,002,017,20,06002017,0,0,0,0,0,0,0,0,0
110,06,002,017,21,06002017,0,0,0,0,0,0,0,0,0
110,06,002,018,09,06002018,0,0,0,0,0,0,0,0,0
110,06,002,018,10,06002018,0,0,0,0,0,0,0,0,0
110,06,002,018,11,06002018,0,0,0,0,0,0,0,0,0
110,06,002,018,12,06002018,0,0,0,0,0,0,0,0,0
110,06,002,018,13,06002018,0,0,0,0,0,0,0,0,0
110,06,002,018,17,06002018,0,0,0,0,0,0,0,0,0
110,06,002,018,18,06002018,0,0,0,0,0,0,0,0,0
110,06,002,018,19,06002018,0,0,0,0,0,0,0,0,0
110,06,002,018,20,06002018,0,0,0,0,0,0,0,0,0
110,06,002,018,21,06002018,0,0,0,0,0,0,0,0,0
110,06,002,019,09,06002019,0,0,0,0,0,0,0,0,0
110,06,002,019,10,06002019,0,0,0,0,0,0,0,0,0
110,06,002,019,11,06002019,0,0,0,0,0,0,0,0,0
110,06,002,019,12,06002019,0,0,0,0,0,0,0,0,0
110,06,002,019,13,06002019,0,0,0,0,0,0,0,0,0
110,06,002,019,17,06002019,0,0,0,0,0,0,0,0,0
110,06,002,019,18,06002019,0,0,0,0,0,0,0,0,0
110,06,002,019,19,06002019,0,0,0,0,0,0,0,0,0
110,06,002,019,20,06002019,0,0,0,0,0,0,0,0,0
110,06,002,019,21,06002019,0,0,0,0,0,0,0,0,0
110,06,002,020,09,06002020,0,0,0,0,0,0,0,0,0
110,06,002,020,10,06002020,0,0,0,0,0,0,0,0,0
110,06,002,020,11,06002020,0,0,0,0,0,0,0,0,0
110,06,002,020,12,06002020,0,0,0,0,0,0,0,0,0
110,06,002,020,13,06002020,0,0,0,0,0,0,0,0,0
110,06,002,020,17,06002020,0,0,0,0,0,0,0,0,0
110,06,002,020,18,06002020,0,0,0,0,0,0,0,0,0
110,06,002,020,19,06002020,0,0,0,0,0,0,0,0,0
110,06,002,020,20,06002020,0,0,0,0,0,0,0,0,0
110,06,002,020,21,06002020,0,0,0,0,0,0,0,0,0
110,06,002,021,09,06002021,0,0,0,0,0,0,0,0,0
110,06,002,021,10,06002021,0,0,0,0,0,0,0,0,0
110,06,002,021,11,06002021,0,0,0,0,0,0,0,0,0
110,06,002,021,12,06002021,0,0,0,0,0,0,0,0,0
110,06,002,021,13,06002021,0,0,0,0,0,0,0,0,0
110,06,002,021,17,06002021,0,0,0,0,0,0,0,0,0
110,06,002,021,18,06002021,0,0,0,0,0,0,0,0,0
110,06,002,021,19,06002021,0,0,0,0,0,0,0,0,0
110,06,002,021,20,06002021,0,0,0,0,0,0,0,0,0
110,06,002,021,21,06002021,0,0,0,0,0,0,0,0,0
110,06,002,022,09,06002022,0,0,0,0,0,0,0,0,0
110,06,002,022,10,06002022,0,0,0,0,0,0,0,0,0
110,06,002,022,11,06002022,0,0,0,0,0,0,0,0,0
110,06,002,022,12,06002022,0,0,0,0,0,0,0,0,0
110,06,002,022,13,06002022,0,0,0,0,0,0,0,0,0
110,06,002,022,17,06002022,0,0,0,0,0,0,0,0,0
110,06,002,022,18,06002022,0,0,0,0,0,0,0,0,0
110,06,002,022,19,06002022,0,0,0,0,0,0,0,0,0
110,06,002,022,20,06002022,0,0,0,0,0,0,0,0,0
110,06,002,022,21,06002022,0,0,0,0,0,0,0,0,0
110,06,002,023,09,06002023,0,0,0,0,0,0,0,0,0
110,06,002,023,10,06002023,0,0,0,0,0,0,0,0,0
110,06,002,023,11,06002023,0,0,0,0,0,0,0,0,0
110,06,002,023,12,06002023,0,0,0,0,0,0,0,0,0
110,06,002,023,13,06002023,0,0,0,0,0,0,0,0,0
110,06,002,023,17,06002023,0,0,0,0,0,0,0,0,0
110,06,002,023,18,06002023,0,0,0,0,0,0,0,0,0
110,06,002,023,19,06002023,0,0,0,0,0,0,0,0,0
110,06,002,023,20,06002023,0,0,0,0,0,0,0,0,0
110,06,002,023,21,06002023,0,0,0,0,0,0,0,0,0
110,06,002,024,09,06002024,0,0,0,0,0,0,0,0,0
110,06,002,024,10,06002024,0,0,0,0,0,0,0,0,0
110,06,002,024,11,06002024,0,0,0,0,0,0,0,0,0
110,06,002,024,12,06002024,0,0,0,0,0,0,0,0,0
110,06,002,024,13,06002024,0,0,0,0,0,0,0,0,0
110,06,002,024,17,06002024,0,0,0,0,0,0,0,0,0
110,06,002,024,18,06002024,0,0,0,0,0,0,0,0,0
110,06,002,024,19,06002024,0,0,0,0,0,0,0,0,0
110,06,002,024,20,06002024,0,0,0,0,0,0,0,0,0
110,06,002,024,21,06002024,0,0,0,0,0,0,0,0,0
110,06,002,025,09,06002025,0,0,0,0,0,0,0,0,0
110,06,002,025,10,06002025,0,0,0,0,0,0,0,0,0
110,06,002,025,11,06002025,0,0,0,0,0,0,0,0,0
110,06,002,025,12,06002025,0,0,0,0,0,0,0,0,0
110,06,002,025,13,06002025,0,0,0,0,0,0,0,0,0
110,06,002,025,17,06002025,0,0,0,0,0,0,0,0,0
110,06,002,025,18,06002025,0,0,0,0,0,0,0,0,0
110,06,002,025,19,06002025,0,0,0,0,0,0,0,0,0
110,06,002,025,20,06002025,0,0,0,0,0,0,0,0,0
110,06,002,025,21,06002025,0,0,0,0,0,0,0,0,0
110,06,002,026,09,06002026,0,0,0,0,0,0,0,0,0
110,06,002,026,10,06002026,0,0,0,0,0,0,0,0,0
110,06,002,026,11,06002026,0,0,0,0,0,0,0,0,0
110,06,002,026,12,06002026,0,0,0,0,0,0,0,0,0
110,06,002,026,13,06002026,0,0,0,0,0,0,0,0,0
110,06,002,026,17,06002026,0,0,0,0,0,0,0,0,0
110,06,002,026,18,06002026,0,0,0,0,0,0,0,0,0
110,06,002,026,19,06002026,0,0,0,0,0,0,0,0,0
110,06,002,026,20,06002026,0,0,0,0,0,0,0,0,0
110,06,002,026,21,06002026,0,0,0,0,0,0,0,0,0
110,06,002,027,09,06002027,0,0,0,0,0,0,0,0,0
110,06,002,027,10,06002027,0,0,0,0,0,0,0,0,0
110,06,002,027,11,06002027,0,0,0,0,0,0,0,0,0
110,06,002,027,12,06002027,0,0,0,0,0,0,0,0,0
110,06,002,027,13,06002027,0,0,0,0,0,0,0,0,0
110,06,002,027,17,06002027,0,0,0,0,0,0,0,0,0
110,06,002,027,18,06002027,0,0,0,0,0,0,0,0,0
110,06,002,027,19,06002027,0,0,0,0,0,0,0,0,0
110,06,002,027,20,06002027,0,0,0,0,0,0,0,0,0
110,06,002,027,21,06002027,0,0,0,0,0,0,0,0,0
110,06,002,028,09,06002028,0,0,0,0,0,0,0,0,0
110,06,002,028,10,06002028,0,0,0,0,0,0,0,0,0
110,06,002,028,11,06002028,0,0,0,0,0,0,0,0,0
110,06,002,028,12,06002028,0,0,0,0,0,0,0,0,0
110,06,002,028,13,06002028,0,0,0,0,0,0,0,0,0
110,06,002,028,17,06002028,0,0,0,0,0,0,0,0,0
110,06,002,028,18,06002028,0,0,0,0,0,0,0,0,0
110,06,002,028,19,06002028,0,0,0,0,0,0,0,0,0
110,06,002,028,20,06002028,0,0,0,0,0,0,0,0,0
110,06,002,028,21,06002028,0,0,0,0,0,0,0,0,0
110,06,002,029,09,06002029,0,0,0,0,0,0,0,0,0
110,06,002,029,10,06002029,0,0,0,0,0,0,0,0,0
110,06,002,029,11,06002029,0,0,0,0,0,0,0,0,0
110,06,002,029,12,06002029,0,0,0,0,0,0,0,0,0
110,06,002,029,13,06002029,0,0,0,0,0,0,0,0,0
110,06,002,029,17,06002029,0,0,0,0,0,0,0,0,0
110,06,002,029,18,06002029,0,0,0,0,0,0,0,0,0
110,06,002,029,19,06002029,0,0,0,0,0,0,0,0,0
110,06,002,029,20,06002029,0,0,0,0,0,0,0,0,0
110,06,002,029,21,06002029,0,0,0,0,0,0,0,0,0
110,06,002,030,09,06002030,0,0,0,0,0,0,0,0,0
110,06,002,030,10,06002030,0,0,0,0,0,0,0,0,0
110,06,002,030,11,06002030,0,0,0,0,0,0,0,0,0
110,06,002,030,12,06002030,0,0,0,0,0,0,0,0,0
110,06,002,030,13,06002030,0,0,0,0,0,0,0,0,0
110,06,002,030,17,06002030,0,0,0,0,0,0,0,0,0
110,06,002,030,18,06002030,0,0,0,0,0,0,0,0,0
110,06,002,030,19,06002030,0,0,0,0,0,0,0,0,0
110,06,002,030,20,06002030,0,0,0,0,0,0,0,0,0
110,06,002,030,21,06002030,0,0,0,0,0,0,0,0,0
110,06,002,031,09,06002031,0,0,0,0,0,0,0,0,0
110,06,002,031,10,06002031,0,0,0,0,0,0,0,0,0
110,06,002,031,11,06002031,0,0,0,0,0,0,0,0,0
110,06,002,031,12,06002031,0,0,0,0,0,0,0,0,0
110,06,002,031,13,06002031,0,0,0,0,0,0,0,0,0
110,06,002,031,17,06002031,0,0,0,0,0,0,0,0,0
110,06,002,031,18,06002031,0,0,0,0,0,0,0,0,0
110,06,002,031,19,06002031,0,0,0,0,0,0,0,0,0
110,06,002,031,20,06002031,0,0,0,0,0,0,0,0,0
110,06,002,031,21,06002031,0,0,0,0,0,0,0,0,0
110,06,002,032,09,06002032,0,0,0,0,0,0,0,0,0
110,06,002,032,10,06002032,0,0,0,0,0,0,0,0,0
110,06,002,032,11,06002032,0,0,0,0,0,0,0,0,0
110,06,002,032,12,06002032,0,0,0,0,0,0,0,0,0
110,06,002,032,13,06002032,0,0,0,0,0,0,0,0,0
110,06,002,032,17,06002032,0,0,0,0,0,0,0,0,0
110,06,002,032,18,06002032,0,0,0,0,0,0,0,0,0
110,06,002,032,19,06002032,0,0,0,0,0,0,0,0,0
110,06,002,032,20,06002032,0,0,0,0,0,0,0,0,0
110,06,002,032,21,06002032,0,0,0,0,0,0,0,0,0
110,06,002,033,09,06002033,0,0,0,0,0,0,0,0,0
110,06,002,033,10,06002033,0,0,0,0,0,0,0,0,0
110,06,002,033,11,06002033,0,0,0,0,0,0,0,0,0
110,06,002,033,12,06002033,0,0,0,0,0,0,0,0,0
110,06,002,033,13,06002033,0,0,0,0,0,0,0,0,0
110,06,002,033,17,06002033,0,0,0,0,0,0,0,0,0
110,06,002,033,18,06002033,0,0,0,0,0,0,0,0,0
