YEAR,DISTRICT,TRAFFIC_AREAS,STREET_NO,TIME_SHARING,AREA,S_ROADSIDE_HELP,S_ROADSIDE_POLICE,S_OUTSIDE_HELP,S_OUTSIDE_POLICE,D_ROADSIDE_HELP,D_ROADSIDE_POLICE,D_OUTSIDE_HELP,D_OUTSIDE_POLICE,
110,04,001,011,21,04001011,0,0,0,0,0,0,0,0,0
110,04,001,012,09,04001012,0,0,0,0,0,0,0,0,0
110,04,001,012,10,04001012,0,0,0,0,0,0,0,0,0
110,04,001,012,11,04001012,0,0,0,0,0,0,0,0,0
110,04,001,012,12,04001012,0,0,0,0,0,0,0,0,0
110,04,001,012,13,04001012,0,0,0,0,0,0,0,0,0
110,04,001,012,17,04001012,0,0,0,0,0,0,0,0,0
110,04,001,012,18,04001012,0,0,0,0,0,0,0,0,0
110,04,001,012,19,04001012,0,0,0,0,0,0,0,0,0
110,04,001,012,20,04001012,0,0,0,0,0,0,0,0,0
110,04,001,012,21,04001012,0,0,0,0,0,0,0,0,0
110,04,001,013,09,04001013,0,0,0,0,0,0,0,0,0
110,04,001,013,10,04001013,0,0,0,0,0,0,0,0,0
110,04,001,013,11,04001013,0,0,0,0,0,0,0,0,0
110,04,001,013,12,04001013,0,0,0,0,0,0,0,0,0
110,04,001,013,13,04001013,0,0,0,0,0,0,0,0,0
110,04,001,013,17,04001013,0,0,0,0,0,0,0,0,0
110,04,001,013,18,04001013,0,0,0,0,0,0,0,0,0
110,04,001,013,19,04001013,0,0,0,0,0,0,0,0,0
110,04,001,013,20,04001013,0,0,0,0,0,0,0,0,0
110,04,001,013,21,04001013,0,0,0,0,0,0,0,0,0
110,04,001,014,09,04001014,0,0,0,0,0,0,0,0,0
110,04,001,014,10,04001014,0,0,0,0,0,0,0,0,0
110,04,001,014,11,04001014,0,0,0,0,0,0,0,0,0
110,04,001,014,12,04001014,0,0,0,0,0,0,0,0,0
110,04,001,014,13,04001014,0,0,0,0,0,0,0,0,0
110,04,001,014,17,04001014,0,0,0,0,0,0,0,0,0
110,04,001,014,18,04001014,0,0,0,0,0,0,0,0,0
110,04,001,014,19,04001014,0,0,0,0,0,0,0,0,0
110,04,001,014,20,04001014,0,0,0,0,0,0,0,0,0
110,04,001,014,21,04001014,0,0,0,0,0,0,0,0,0
110,04,001,015,09,04001015,0,0,0,0,4,0,0,0,0
110,04,001,015,10,04001015,0,0,0,0,4,0,0,0,0
110,04,001,015,11,04001015,0,0,0,0,4,0,0,0,0
110,04,001,015,12,04001015,0,0,0,0,4,0,0,0,0
110,04,001,015,13,04001015,0,0,0,0,4,0,0,0,0
110,04,001,015,17,04001015,0,0,0,0,4,0,0,0,0
110,04,001,015,18,04001015,0,0,0,0,4,0,0,0,0
110,04,001,015,19,04001015,0,0,0,0,4,0,0,0,0
110,04,001,015,20,04001015,0,0,0,0,4,0,0,0,0
110,04,001,015,21,04001015,0,0,0,0,4,0,0,0,0
110,04,001,016,09,04001016,0,0,0,0,0,0,0,0,0
110,04,001,016,10,04001016,0,0,0,0,0,0,0,0,0
110,04,001,016,11,04001016,0,0,0,0,0,0,0,0,0
110,04,001,016,12,04001016,0,0,0,0,0,0,0,0,0
110,04,001,016,13,04001016,0,0,0,0,0,0,0,0,0
110,04,001,016,17,04001016,0,0,0,0,0,0,0,0,0
110,04,001,016,18,04001016,0,0,0,0,0,0,0,0,0
110,04,001,016,19,04001016,0,0,0,0,0,0,0,0,0
110,04,001,016,20,04001016,0,0,0,0,0,0,0,0,0
110,04,001,016,21,04001016,0,0,0,0,0,0,0,0,0
110,04,001,017,09,04001017,0,0,0,0,0,0,0,0,0
110,04,001,017,10,04001017,0,0,0,0,0,0,0,0,0
110,04,001,017,11,04001017,0,0,0,0,0,0,0,0,0
110,04,001,017,12,04001017,0,0,0,0,0,0,0,0,0
110,04,001,017,13,04001017,0,0,0,0,0,0,0,0,0
110,04,001,017,17,04001017,0,0,0,0,0,0,0,0,0
110,04,001,017,18,04001017,0,0,0,0,0,0,0,0,0
110,04,001,017,19,04001017,0,0,0,0,0,0,0,0,0
110,04,001,017,20,04001017,0,0,0,0,0,0,0,0,0
110,04,001,017,21,04001017,0,0,0,0,0,0,0,0,0
110,04,001,018,09,04001018,0,0,0,0,0,0,0,0,0
110,04,001,018,10,04001018,0,0,0,0,0,0,0,0,0
110,04,001,018,11,04001018,0,0,0,0,0,0,0,0,0
110,04,001,018,12,04001018,0,0,0,0,0,0,0,0,0
110,04,001,018,13,04001018,0,0,0,0,0,0,0,0,0
110,04,001,018,17,04001018,0,0,0,0,0,0,0,0,0
110,04,001,018,18,04001018,0,0,0,0,0,0,0,0,0
110,04,001,018,19,04001018,0,0,0,0,0,0,0,0,0
110,04,001,018,20,04001018,0,0,0,0,0,0,0,0,0
110,04,001,018,21,04001018,0,0,0,0,0,0,0,0,0
110,04,001,019,09,04001019,0,0,0,0,0,0,0,0,0
110,04,001,019,10,04001019,0,0,0,0,0,0,0,0,0
110,04,001,019,11,04001019,0,0,0,0,0,0,0,0,0
110,04,001,019,12,04001019,0,0,0,0,0,0,0,0,0
110,04,001,019,13,04001019,0,0,0,0,0,0,0,0,0
110,04,001,019,17,04001019,0,0,0,0,0,0,0,0,0
110,04,001,019,18,04001019,0,0,0,0,0,0,0,0,0
110,04,001,019,19,04001019,0,0,0,0,0,0,0,0,0
110,04,001,019,20,04001019,0,0,0,0,0,0,0,0,0
110,04,001,019,21,04001019,0,0,0,0,0,0,0,0,0
110,04,001,020,09,04001020,0,0,0,0,4,0,0,0,0
110,04,001,020,10,04001020,0,0,0,0,4,0,0,0,0
110,04,001,020,11,04001020,0,0,0,0,4,0,0,0,0
110,04,001,020,12,04001020,0,0,0,0,4,0,0,0,0
110,04,001,020,13,04001020,0,0,0,0,4,0,0,0,0
110,04,001,020,17,04001020,0,0,0,0,4,0,0,0,0
110,04,001,020,18,04001020,0,0,0,0,4,0,0,0,0
110,04,001,020,19,04001020,0,0,0,0,4,0,0,0,0
110,04,001,020,20,04001020,0,0,0,0,4,0,0,0,0
110,04,001,020,21,04001020,0,0,0,0,4,0,0,0,0
110,04,001,021,09,04001021,0,0,0,0,0,0,0,0,0
110,04,001,021,10,04001021,0,0,0,0,0,0,0,0,0
110,04,001,021,11,04001021,0,0,0,0,0,0,0,0,0
110,04,001,021,12,04001021,0,0,0,0,0,0,0,0,0
110,04,001,021,13,04001021,0,0,0,0,0,0,0,0,0
110,04,001,021,17,04001021,0,0,0,0,0,0,0,0,0
110,04,001,021,18,04001021,0,0,0,0,0,0,0,0,0
110,04,001,021,19,04001021,0,0,0,0,0,0,0,0,0
110,04,001,021,20,04001021,0,0,0,0,0,0,0,0,0
110,04,001,021,21,04001021,0,0,0,0,0,0,0,0,0
110,04,001,022,09,04001022,0,0,0,0,0,0,0,0,0
110,04,001,022,10,04001022,0,0,0,0,0,0,0,0,0
110,04,001,022,11,04001022,0,0,0,0,0,0,0,0,0
110,04,001,022,12,04001022,0,0,0,0,0,0,0,0,0
110,04,001,022,13,04001022,0,0,0,0,0,0,0,0,0
110,04,001,022,17,04001022,0,0,0,0,0,0,0,0,0
110,04,001,022,18,04001022,0,0,0,0,0,0,0,0,0
110,04,001,022,19,04001022,0,0,0,0,0,0,0,0,0
110,04,001,022,20,04001022,0,0,0,0,0,0,0,0,0
110,04,001,022,21,04001022,0,0,0,0,0,0,0,0,0
110,04,001,023,09,04001023,0,0,0,0,0,0,0,0,0
110,04,001,023,10,04001023,0,0,0,0,0,0,0,0,0
110,04,001,023,11,04001023,0,0,0,0,0,0,0,0,0
110,04,001,023,12,04001023,0,0,0,0,0,0,0,0,0
110,04,001,023,13,04001023,0,0,0,0,0,0,0,0,0
110,04,001,023,17,04001023,0,0,0,0,0,0,0,0,0
110,04,001,023,18,04001023,0,0,0,0,0,0,0,0,0
110,04,001,023,19,04001023,0,0,0,0,0,0,0,0,0
110,04,001,023,20,04001023,0,0,0,0,0,0,0,0,0
110,04,001,023,21,04001023,0,0,0,0,0,0,0,0,0
110,04,001,024,09,04001024,0,0,0,0,0,0,0,0,0
110,04,001,024,10,04001024,0,0,0,0,0,0,0,0,0
110,04,001,024,11,04001024,0,0,0,0,0,0,0,0,0
110,04,001,024,12,04001024,0,0,0,0,0,0,0,0,0
110,04,001,024,13,04001024,0,0,0,0,0,0,0,0,0
110,04,001,024,17,04001024,0,0,0,0,0,0,0,0,0
110,04,001,024,18,04001024,0,0,0,0,0,0,0,0,0
110,04,001,024,19,04001024,0,0,0,0,0,0,0,0,0
110,04,001,024,20,04001024,0,0,0,0,0,0,0,0,0
110,04,001,024,21,04001024,0,0,0,0,0,0,0,0,0
110,04,001,025,09,04001025,0,0,0,0,0,0,0,0,0
110,04,001,025,10,04001025,0,0,0,0,0,0,0,0,0
110,04,001,025,11,04001025,0,0,0,0,0,0,0,0,0
110,04,001,025,12,04001025,0,0,0,0,0,0,0,0,0
110,04,001,025,13,04001025,0,0,0,0,0,0,0,0,0
110,04,001,025,17,04001025,0,0,0,0,0,0,0,0,0
110,04,001,025,18,04001025,0,0,0,0,0,0,0,0,0
110,04,001,025,19,04001025,0,0,0,0,0,0,0,0,0
110,04,001,025,20,04001025,0,0,0,0,0,0,0,0,0
110,04,001,025,21,04001025,0,0,0,0,0,0,0,0,0
110,04,001,026,09,04001026,0,0,0,0,0,0,0,0,0
110,04,001,026,10,04001026,0,0,0,0,0,0,0,0,0
110,04,001,026,11,04001026,0,0,0,0,0,0,0,0,0
110,04,001,026,12,04001026,0,0,0,0,0,0,0,0,0
110,04,001,026,13,04001026,0,0,0,0,0,0,0,0,0
110,04,001,026,17,04001026,0,0,0,0,0,0,0,0,0
110,04,001,026,18,04001026,0,0,0,0,0,0,0,0,0
110,04,001,026,19,04001026,0,0,0,0,0,0,0,0,0
110,04,001,026,20,04001026,0,0,0,0,0,0,0,0,0
110,04,001,026,21,04001026,0,0,0,0,0,0,0,0,0
110,04,001,027,09,04001027,0,0,0,0,0,0,0,0,0
110,04,001,027,10,04001027,0,0,0,0,0,0,0,0,0
110,04,001,027,11,04001027,0,0,0,0,0,0,0,0,0
110,04,001,027,12,04001027,0,0,0,0,0,0,0,0,0
110,04,001,027,13,04001027,0,0,0,0,0,0,0,0,0
110,04,001,027,17,04001027,0,0,0,0,0,0,0,0,0
110,04,001,027,18,04001027,0,0,0,0,0,0,0,0,0
110,04,001,027,19,04001027,0,0,0,0,0,0,0,0,0
110,04,001,027,20,04001027,0,0,0,0,0,0,0,0,0
110,04,001,027,21,04001027,0,0,0,0,0,0,0,0,0
110,04,001,028,09,04001028,0,0,0,0,0,0,0,0,0
110,04,001,028,10,04001028,0,0,0,0,0,0,0,0,0
110,04,001,028,11,04001028,0,0,0,0,0,0,0,0,0
110,04,001,028,12,04001028,0,0,0,0,0,0,0,0,0
110,04,001,028,13,04001028,0,0,0,0,0,0,0,0,0
110,04,001,028,17,04001028,0,0,0,0,0,0,0,0,0
110,04,001,028,18,04001028,0,0,0,0,0,0,0,0,0
110,04,001,028,19,04001028,0,0,0,0,0,0,0,0,0
110,04,001,028,20,04001028,0,0,0,0,0,0,0,0,0
110,04,001,028,21,04001028,0,0,0,0,0,0,0,0,0
110,04,001,029,09,04001029,0,0,0,0,0,0,0,0,0
110,04,001,029,10,04001029,0,0,0,0,0,0,0,0,0
110,04,001,029,11,04001029,0,0,0,0,0,0,0,0,0
110,04,001,029,12,04001029,0,0,0,0,0,0,0,0,0
110,04,001,029,13,04001029,0,0,0,0,0,0,0,0,0
110,04,001,029,17,04001029,0,0,0,0,0,0,0,0,0
110,04,001,029,18,04001029,0,0,0,0,0,0,0,0,0
110,04,001,029,19,04001029,0,0,0,0,0,0,0,0,0
110,04,001,029,20,04001029,0,0,0,0,0,0,0,0,0
110,04,001,029,21,04001029,0,0,0,0,0,0,0,0,0
110,04,001,030,09,04001030,0,0,0,0,0,0,0,0,0
110,04,001,030,10,04001030,0,0,0,0,0,0,0,0,0
110,04,001,030,11,04001030,0,0,0,0,0,0,0,0,0
110,04,001,030,12,04001030,0,0,0,0,0,0,0,0,0
110,04,001,030,13,04001030,0,0,0,0,0,0,0,0,0
110,04,001,030,17,04001030,0,0,0,0,0,0,0,0,0
110,04,001,030,18,04001030,0,0,0,0,0,0,0,0,0
110,04,001,030,19,04001030,0,0,0,0,0,0,0,0,0
110,04,001,030,20,04001030,0,0,0,0,0,0,0,0,0
110,04,001,030,21,04001030,0,0,0,0,0,0,0,0,0
110,04,001,031,09,04001031,0,0,0,0,0,0,0,0,0
110,04,001,031,10,04001031,0,0,0,0,0,0,0,0,0
110,04,001,031,11,04001031,0,0,0,0,0,0,0,0,0
110,04,001,031,12,04001031,0,0,0,0,0,0,0,0,0
110,04,001,031,13,04001031,0,0,0,0,0,0,0,0,0
110,04,001,031,17,04001031,0,0,0,0,0,0,0,0,0
110,04,001,031,18,04001031,0,0,0,0,0,0,0,0,0
110,04,001,031,19,04001031,0,0,0,0,0,0,0,0,0
110,04,001,031,20,04001031,0,0,0,0,0,0,0,0,0
110,04,001,031,21,04001031,0,0,0,0,0,0,0,0,0
110,04,001,032,09,04001032,0,0,0,0,0,0,0,0,0
110,04,001,032,10,04001032,0,0,0,0,0,0,0,0,0
110,04,001,032,11,04001032,0,0,0,0,0,0,0,0,0
110,04,001,032,12,04001032,0,0,0,0,0,0,0,0,0
110,04,001,032,13,04001032,0,0,0,0,0,0,0,0,0
110,04,001,032,17,04001032,0,0,0,0,0,0,0,0,0
110,04,001,032,18,04001032,0,0,0,0,0,0,0,0,0
110,04,001,032,19,04001032,0,0,0,0,0,0,0,0,0
110,04,001,032,20,04001032,0,0,0,0,0,0,0,0,0
110,04,001,032,21,04001032,0,0,0,0,0,0,0,0,0
110,04,001,033,09,04001033,0,0,0,0,0,0,0,0,0
110,04,001,033,10,04001033,0,0,0,0,0,0,0,0,0
110,04,001,033,11,04001033,0,0,0,0,0,0,0,0,0
110,04,001,033,12,04001033,0,0,0,0,0,0,0,0,0
110,04,001,033,13,04001033,0,0,0,0,0,0,0,0,0
110,04,001,033,17,04001033,0,0,0,0,0,0,0,0,0
110,04,001,033,18,04001033,0,0,0,0,0,0,0,0,0
110,04,001,033,19,04001033,0,0,0,0,0,0,0,0,0
110,04,001,033,20,04001033,0,0,0,0,0,0,0,0,0
110,04,001,033,21,04001033,0,0,0,0,0,0,0,0,0
110,04,001,034,09,04001034,0,0,0,0,0,0,0,0,0
110,04,001,034,10,04001034,0,0,0,0,0,0,0,0,0
110,04,001,034,11,04001034,0,0,0,0,0,0,0,0,0
110,04,001,034,12,04001034,0,0,0,0,0,0,0,0,0
110,04,001,034,13,04001034,0,0,0,0,0,0,0,0,0
110,04,001,034,17,04001034,0,0,0,0,0,0,0,0,0
110,04,001,034,18,04001034,0,0,0,0,0,0,0,0,0
110,04,001,034,19,04001034,0,0,0,0,0,0,0,0,0
110,04,001,034,20,04001034,0,0,0,0,0,0,0,0,0
110,04,001,034,21,04001034,0,0,0,0,0,0,0,0,0
110,04,001,035,09,04001035,0,0,0,0,1,0,0,0,0
110,04,001,035,10,04001035,0,0,0,0,1,0,0,0,0
110,04,001,035,11,04001035,0,0,0,0,1,0,0,0,0
110,04,001,035,12,04001035,0,0,0,0,1,0,0,0,0
110,04,001,035,13,04001035,0,0,0,0,1,0,0,0,0
110,04,001,035,17,04001035,0,0,0,0,1,0,0,0,0
110,04,001,035,18,04001035,0,0,0,0,1,0,0,0,0
110,04,001,035,19,04001035,0,0,0,0,1,0,0,0,0
110,04,001,035,20,04001035,0,0,0,0,1,0,0,0,0
110,04,001,035,21,04001035,0,0,0,0,1,0,0,0,0
110,04,001,036,09,04001036,0,0,0,0,2,10,0,0,0
110,04,001,036,10,04001036,0,0,0,0,2,10,0,0,0
110,04,001,036,11,04001036,0,0,0,0,2,10,0,0,0
110,04,001,036,12,04001036,0,0,0,0,2,10,0,0,0
110,04,001,036,13,04001036,0,0,0,0,2,10,0,0,0
110,04,001,036,17,04001036,0,0,0,0,2,10,0,0,0
110,04,001,036,18,04001036,0,0,0,0,2,10,0,0,0
110,04,001,036,19,04001036,0,0,0,0,2,10,0,0,0
110,04,001,036,20,04001036,0,0,0,0,2,10,0,0,0
110,04,001,036,21,04001036,0,0,0,0,2,10,0,0,0
110,04,001,037,09,04001037,0,0,0,0,0,0,0,0,0
110,04,001,037,10,04001037,0,0,0,0,0,0,0,0,0
110,04,001,037,11,04001037,0,0,0,0,0,0,0,0,0
110,04,001,037,12,04001037,0,0,0,0,0,0,0,0,0
110,04,001,037,13,04001037,0,0,0,0,0,0,0,0,0
110,04,001,037,17,04001037,0,0,0,0,0,0,0,0,0
110,04,001,037,18,04001037,0,0,0,0,0,0,0,0,0
110,04,001,037,19,04001037,0,0,0,0,0,0,0,0,0
110,04,001,037,20,04001037,0,0,0,0,0,0,0,0,0
110,04,001,037,21,04001037,0,0,0,0,0,0,0,0,0
110,04,001,038,09,04001038,0,0,0,0,0,0,0,0,0
110,04,001,038,10,04001038,0,0,0,0,0,0,0,0,0
110,04,001,038,11,04001038,0,0,0,0,0,0,0,0,0
110,04,001,038,12,04001038,0,0,0,0,0,0,0,0,0
110,04,001,038,13,04001038,0,0,0,0,0,0,0,0,0
110,04,001,038,17,04001038,0,0,0,0,0,0,0,0,0
110,04,001,038,18,04001038,0,0,0,0,0,0,0,0,0
110,04,001,038,19,04001038,0,0,0,0,0,0,0,0,0
110,04,001,038,20,04001038,0,0,0,0,0,0,0,0,0
110,04,001,038,21,04001038,0,0,0,0,0,0,0,0,0
110,04,001,039,09,04001039,0,0,0,0,0,0,0,0,0
110,04,001,039,10,04001039,0,0,0,0,0,0,0,0,0
110,04,001,039,11,04001039,0,0,0,0,0,0,0,0,0
110,04,001,039,12,04001039,0,0,0,0,0,0,0,0,0
110,04,001,039,13,04001039,0,0,0,0,0,0,0,0,0
110,04,001,039,17,04001039,0,0,0,0,0,0,0,0,0
110,04,001,039,18,04001039,0,0,0,0,0,0,0,0,0
110,04,001,039,19,04001039,0,0,0,0,0,0,0,0,0
110,04,001,039,20,04001039,0,0,0,0,0,0,0,0,0
110,04,001,039,21,04001039,0,0,0,0,0,0,0,0,0
110,04,001,040,09,04001040,0,0,0,0,0,0,0,0,0
110,04,001,040,10,04001040,0,0,0,0,0,0,0,0,0
110,04,001,040,11,04001040,0,0,0,0,0,0,0,0,0
110,04,001,040,12,04001040,0,0,0,0,0,0,0,0,0
110,04,001,040,13,04001040,0,0,0,0,0,0,0,0,0
110,04,001,040,17,04001040,0,0,0,0,0,0,0,0,0
110,04,001,040,18,04001040,0,0,0,0,0,0,0,0,0
110,04,001,040,19,04001040,0,0,0,0,0,0,0,0,0
110,04,001,040,20,04001040,0,0,0,0,0,0,0,0,0
110,04,001,040,21,04001040,0,0,0,0,0,0,0,0,0
110,04,001,041,09,04001041,0,0,0,0,0,0,0,0,0
110,04,001,041,10,04001041,0,0,0,0,0,0,0,0,0
110,04,001,041,11,04001041,0,0,0,0,0,0,0,0,0
110,04,001,041,12,04001041,0,0,0,0,0,0,0,0,0
110,04,001,041,13,04001041,0,0,0,0,0,0,0,0,0
110,04,001,041,17,04001041,0,0,0,0,0,0,0,0,0
110,04,001,041,18,04001041,0,0,0,0,0,0,0,0,0
110,04,001,041,19,04001041,0,0,0,0,0,0,0,0,0
110,04,001,041,20,04001041,0,0,0,0,0,0,0,0,0
110,04,001,041,21,04001041,0,0,0,0,0,0,0,0,0
110,04,001,042,09,04001042,0,0,0,0,0,0,0,0,0
110,04,001,042,10,04001042,0,0,0,0,0,0,0,0,0
110,04,001,042,11,04001042,0,0,0,0,0,0,0,0,0
110,04,001,042,12,04001042,0,0,0,0,0,0,0,0,0
110,04,001,042,13,04001042,0,0,0,0,0,0,0,0,0
110,04,001,042,17,04001042,0,0,0,0,0,0,0,0,0
110,04,001,042,18,04001042,0,0,0,0,0,0,0,0,0
110,04,001,042,19,04001042,0,0,0,0,0,0,0,0,0
110,04,001,042,20,04001042,0,0,0,0,0,0,0,0,0
110,04,001,042,21,04001042,0,0,0,0,0,0,0,0,0
110,04,001,043,09,04001043,0,0,0,0,0,0,0,0,0
110,04,001,043,10,04001043,0,0,0,0,0,0,0,0,0
110,04,001,043,11,04001043,0,0,0,0,0,0,0,0,0
110,04,001,043,12,04001043,0,0,0,0,0,0,0,0,0
110,04,001,043,13,04001043,0,0,0,0,0,0,0,0,0
110,04,001,043,17,04001043,0,0,0,0,0,0,0,0,0
110,04,001,043,18,04001043,0,0,0,0,0,0,0,0,0
